gene	OVCAR3_MOCK	OVCAR3_KO	log2FC_OVCAR3	DEG_OVCAR3	SKOV3_MOCK	SKOV3_KO	log2FC_SKOV3	DEG_SKOV3
RPL9P3	0	0	0	Neutral	2	0	-1.5849625007211563	Downregulated
PSMA6	1829	2859	0.644171498494347	Upregulated	3949	2548	-0.6319212799296258	Downregulated
RPLP0P3	2	0	-1.5849625007211563	Downregulated	0	0	0	Neutral
NFKBIA	577	319	-0.8529975876133163	Downregulated	591	418	-0.49864693192959814	Downregulated
DNAJC8P1	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
KRT18P6	0	0	0	Neutral	2	0	-1.5849625007211563	Downregulated
INSM2	0	0	0	Neutral	2	0	-1.5849625007211563	Downregulated
LOC646870	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
RALGAPA1	439	576	0.3910677951208228	Upregulated	558	274	-1.0234166644311682	Downregulated
QRSL1P3	1	11	2.584962500721156	Upregulated	2	0	-1.5849625007211563	Downregulated
NUTF2P2	0	1	1	Upregulated	1	0	-1	Downregulated
BRMS1L	163	166	0.026152287855968553	Upregulated	173	133	-0.376854305390956	Downregulated
LOC644584	0	1	1	Upregulated	1	1	0	Neutral
LOC107985227	0	12	3.700439718141092	Upregulated	0	1	1	Upregulated
MBIP	259	351	0.43706380560884284	Upregulated	484	346	-0.4830490844962291	Downregulated
NKX2-1	19	23	0.2630344058337938	Upregulated	17	13	-0.36257007938470825	Downregulated
NKX2-1-AS1	1	5	1.584962500721156	Upregulated	0	1	1	Upregulated
LOC101928673	9	13	0.48542682717024166	Upregulated	7	6	-0.19264507794239588	Downregulated
RPL29P3	0	1	1	Upregulated	0	0	0	Neutral
NKX2-8	98	41	-1.2370391973008492	Downregulated	97	42	-1.1884450894131102	Downregulated
LOC105370455	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
PAX9	176	66	-1.401516359625225	Downregulated	163	93	-0.8029631529404464	Downregulated
SLC25A21	75	47	-0.6629650127224294	Downregulated	129	91	-0.49880585697144153	Downregulated
SLC25A21-AS1	38	27	-0.47804729680464425	Downregulated	42	34	-0.2969817377571315	Downregulated
PRDX6	4006	4284	0.09677269456906427	Upregulated	4251	2781	-0.6120191769888657	Downregulated
MIPOL1	397	527	0.40776949881480457	Upregulated	514	323	-0.6685786191859561	Downregulated
LOC107984702	0	0	0	Neutral	1	2	0.5849625007211562	Upregulated
FOXA1	38	25	-0.5849625007211563	Downregulated	83	47	-0.8073549220576042	Downregulated
TTC6	3	0	-2	Downregulated	6	3	-0.8073549220576042	Downregulated
LINC00639	0	0	0	Neutral	0	1	1	Upregulated
SEC23A	1865	2057	0.14129399604220988	Upregulated	1821	1074	-0.7611862993252282	Downregulated
LOC105370458	1	4	1.3219280948873624	Upregulated	1	0	-1	Downregulated
PPIAP4	0	1	1	Upregulated	1	0	-1	Downregulated
LOC105370459	2	1	-0.5849625007211563	Downregulated	3	0	-2	Downregulated
GEMIN2	380	448	0.23692444724782497	Upregulated	748	608	-0.29852349055241867	Downregulated
TRAPPC6B	798	977	0.29163896202425704	Upregulated	1004	756	-0.4088302960805594	Downregulated
RPL7AP2	1	6	1.8073549220576042	Upregulated	1	0	-1	Downregulated
PNN	2434	5923	1.2826498683191432	Upregulated	5287	3563	-0.5692248399857697	Downregulated
LOC100313942	0	3	2	Upregulated	1	0	-1	Downregulated
YTHDF2P1	6	4	-0.4854268271702417	Downregulated	10	2	-1.8744691179161412	Downregulated
MIA2	907	536	-0.7577702093055024	Downregulated	943	612	-0.6228997856710597	Downregulated
LOC100288846	8	6	-0.36257007938470825	Downregulated	8	4	-0.84799690655495	Downregulated
COILP1	0	10	3.4594316186372973	Upregulated	1	1	0	Neutral
ANKRD45	21	18	-0.21150410519371174	Downregulated	5	2	-1	Downregulated
FBXO33	534	415	-0.36295536314741716	Downregulated	484	370	-0.38656556045368684	Downregulated
LOC107983984	11	29	1.3219280948873624	Upregulated	9	0	-3.321928094887362	Downregulated
LOC105370460	2	10	1.874469117916141	Upregulated	1	1	0	Neutral
LOC105370461	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
LOC105370464	0	0	0	Neutral	1	1	0	Neutral
LOC105370463	10	9	-0.13750352374993496	Downregulated	22	24	0.12029423371771175	Upregulated
LOC105370462	0	0	0	Neutral	2	0	-1.5849625007211563	Downregulated
LOC105370467	1	2	0.5849625007211562	Upregulated	2	0	-1.5849625007211563	Downregulated
LOC644919	0	0	0	Neutral	2	0	-1.5849625007211563	Downregulated
HNRNPUP1	1	0	-1	Downregulated	1	0	-1	Downregulated
KLHL20	319	321	0.008988783227254759	Upregulated	454	372	-0.2866909148308209	Downregulated
LOC107984027	0	1	1	Upregulated	1	0	-1	Downregulated
DOCK11P1	0	1	1	Upregulated	0	1	1	Upregulated
C14orf28	64	59	-0.1154772174199359	Downregulated	70	47	-0.5647846187835259	Downregulated
KLHL28	389	534	0.45606476753889863	Upregulated	749	451	-0.7305678229680554	Downregulated
FAM179B	30	45	0.5693656456701377	Upregulated	40	23	-0.7725895038969276	Downregulated
PRPF39	351	776	1.1423391697704128	Upregulated	807	670	-0.26804252655161126	Downregulated
FKBP3	954	1635	0.7766001100186377	Upregulated	1627	1103	-0.5603605274880781	Downregulated
FANCM	145	382	1.39137602304494	Upregulated	399	364	-0.13210353600734515	Downregulated
MIS18BP1	445	1007	1.1763800235796116	Upregulated	755	666	-0.1806994730364876	Downregulated
LOC105370475	12	58	2.182203331220749	Upregulated	28	14	-0.9510903995190535	Downregulated
CENPL	150	201	0.41980674342671576	Upregulated	344	311	-0.14505033280328306	Downregulated
LINC00871	0	7	3	Upregulated	0	0	0	Neutral
LOC105370481	0	1	1	Upregulated	0	0	0	Neutral
DARS2	484	322	-0.5864505823805652	Downregulated	671	464	-0.5312305167833666	Downregulated
LINC00648	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
GAS5-AS1	3	63	4	Upregulated	13	4	-1.4854268271702418	Downregulated
ATP5G2P2	0	0	0	Neutral	0	4	2.321928094887362	Upregulated
LOC107984701	3	6	0.8073549220576041	Upregulated	6	8	0.36257007938470837	Upregulated
RPS29	4925	7688	0.6423793515137727	Upregulated	11720	8253	-0.5059303178977945	Downregulated
RPL32P29	246	523	1.0850557699527728	Upregulated	112	65	-0.7757848430567342	Downregulated
LOC107987206	2	2	0	Neutral	2	1	-0.5849625007211563	Downregulated
RN7SL1	1178	13085	3.472388552382144	Upregulated	5141	1414	-1.8615275571144114	Downregulated
GAS5	7031	6872	-0.032995111117572876	Downregulated	13247	10948	-0.2749754671116815	Downregulated
LOC100288910	2	3	0.41503749927884376	Upregulated	4	1	-1.3219280948873622	Downregulated
LRR1	300	294	-0.02904853251049847	Downregulated	983	885	-0.1513516167842216	Downregulated
RHOQP1	3	11	1.584962500721156	Upregulated	22	17	-0.35363695461470046	Downregulated
RPL36AL	2437	3988	0.7103289974669511	Upregulated	2893	2051	-0.49603419092467055	Downregulated
RPL36AP42	27	0	-4.807354922057605	Downregulated	0	0	0	Neutral
MGAT2	320	272	-0.2336723462024507	Downregulated	704	419	-0.7472339296200333	Downregulated
DNAAF2	363	403	0.15041684255309853	Upregulated	774	484	-0.6762115630871097	Downregulated
POLE2	135	415	1.6129768768907526	Upregulated	359	323	-0.15200309344504995	Downregulated
STK16P1	3	34	3.1292830169449664	Upregulated	3	1	-1	Downregulated
TNFRSF8	4	2	-0.7369655941662062	Downregulated	10	7	-0.4594316186372972	Downregulated
KLHDC1	8	11	0.41503749927884376	Upregulated	8	12	0.5305147166987798	Upregulated
KLHDC2	294	242	-0.2797586406434227	Downregulated	444	246	-0.8492942942690825	Downregulated
NEMF	1113	1543	0.47092351992804865	Upregulated	2177	1661	-0.3900835719465623	Downregulated
RN7SL3	20	127	2.6076825772212398	Upregulated	38	15	-1.2854022188622485	Downregulated
LOC105378179	19	13	-0.5145731728297583	Downregulated	5	6	0.22239242133644802	Upregulated
RN7SL2	1343	9593	2.835599301422728	Upregulated	5268	1103	-2.2547890075953085	Downregulated
ARF6	4553	1840	-1.306644664786716	Downregulated	5874	3619	-0.6985991543691568	Downregulated
LOC100506446	0	3	2	Upregulated	1	0	-1	Downregulated
SNORD47	0	0	0	Neutral	0	1	1	Upregulated
LINC01588	45	76	0.7432245846378885	Upregulated	95	49	-0.9411063109464314	Downregulated
LOC105370485	1	0	-1	Downregulated	1	0	-1	Downregulated
LINC01599	4	4	0	Neutral	4	3	-0.3219280948873623	Downregulated
PDLIM1P1	0	5	2.584962500721156	Upregulated	2	2	0	Neutral
VCPKMT	151	343	1.1783372412585125	Upregulated	306	298	-0.03809317117207437	Downregulated
SOS2	243	304	0.32192809488736235	Upregulated	299	206	-0.5353317329965558	Downregulated
L2HGDH	488	535	0.13239853550553876	Upregulated	581	326	-0.8317285174102013	Downregulated
SNORD80	0	1	1	Upregulated	0	2	1.584962500721156	Upregulated
ATP5S	43	104	1.2548138990288253	Upregulated	67	48	-0.4727529971351312	Downregulated
CDKL1	87	126	0.5292530681348685	Upregulated	125	89	-0.4854268271702417	Downregulated
LOC105370487	1	0	-1	Downregulated	15	15	0	Neutral
MAP4K5	198	555	1.4823164521798586	Upregulated	513	410	-0.32262996551219514	Downregulated
ATL1	44	52	0.2360673582335245	Upregulated	97	73	-0.4052564784862585	Downregulated
SNRPGP1	0	3	2	Upregulated	0	0	0	Neutral
SAV1	857	608	-0.4945354195932132	Downregulated	1309	830	-0.6566464296544682	Downregulated
SNORD79	0	2	1.584962500721156	Upregulated	1	0	-1	Downregulated
NIN	1053	1664	0.6596473103214098	Upregulated	1122	801	-0.48568378594568085	Downregulated
LOC105370491	7	37	2.2479275134435857	Upregulated	7	5	-0.4150374992788438	Downregulated
ABHD12B	4	13	1.4854268271702418	Upregulated	4	2	-0.7369655941662062	Downregulated
PYGL	4526	1733	-1.3844514080260044	Downregulated	7547	5067	-0.574677898459636	Downregulated
LOC105370492	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
LOC400212	0	0	0	Neutral	0	1	1	Upregulated
TRIM9	136	60	-1.1672947453976403	Downregulated	164	98	-0.7369655941662062	Downregulated
TMX1	1202	2043	0.7647585537615448	Upregulated	2289	1551	-0.5612190407971787	Downregulated
LINC00519	1	7	2	Upregulated	3	0	-2	Downregulated
LINC00640	6	18	1.4405725913859815	Upregulated	4	4	0	Neutral
LOC105370495	2	19	2.736965594166206	Upregulated	3	5	0.5849625007211562	Upregulated
SETP2	0	0	0	Neutral	2	0	-1.5849625007211563	Downregulated
FRMD6	283	319	0.17218097538268035	Upregulated	527	271	-0.9569312781081141	Downregulated
FRMD6-AS1	5	22	1.9385994553358568	Upregulated	6	5	-0.22239242133644802	Downregulated
LOC101927598	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
GNG2	31	38	0.28540221886224837	Upregulated	10	13	0.3479233034203068	Upregulated
C14orf166	1675	2003	0.2578603594958569	Upregulated	2512	1712	-0.5528855197966563	Downregulated
NID2	1	10	2.4594316186372973	Upregulated	5	4	-0.2630344058337938	Downregulated
PTGDR	1	5	1.584962500721156	Upregulated	0	1	1	Upregulated
PTGER2	4	10	1.1375035237499351	Upregulated	5	1	-1.5849625007211563	Downregulated
TXNDC16	69	119	0.777607578663552	Upregulated	118	114	-0.04932771236356828	Downregulated
GPR137C	9	26	1.4329594072761063	Upregulated	21	21	0	Neutral
ERO1A	2435	1668	-0.5455301785437336	Downregulated	2682	1533	-0.8065485717575878	Downregulated
PSMC6	961	1336	0.4748906663233109	Upregulated	2624	2013	-0.3822537394340626	Downregulated
STYX	635	820	0.36835545649344953	Upregulated	824	428	-0.9434164716336325	Downregulated
GNPNAT1	1676	1513	-0.14751748357861472	Downregulated	2415	1773	-0.44561444502401504	Downregulated
LOC105370500	0	6	2.807354922057604	Upregulated	0	2	1.584962500721156	Upregulated
LOC100288978	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
FERMT2	517	524	0.019365324866931214	Upregulated	818	532	-0.6197279188818328	Downregulated
DDHD1	1021	1662	0.7023929723496477	Upregulated	1372	858	-0.6766015890086371	Downregulated
LOC101927620	1	2	0.5849625007211562	Upregulated	0	0	0	Neutral
LOC105370504	81	591	2.8519013610108663	Upregulated	81	38	-1.0721497857558355	Downregulated
LOC105370503	1254	1809	0.5283023331324335	Upregulated	606	437	-0.4707656466545087	Downregulated
LOC107984676	4	7	0.6780719051126377	Upregulated	0	1	1	Upregulated
BMP4	10031	8556	-0.2294322575562921	Downregulated	9320	7401	-0.33256960654277645	Downregulated
ATP5C1P1	1	12	2.700439718141092	Upregulated	2	2	0	Neutral
LOC105370507	19	19	0	Neutral	2	5	1	Upregulated
LOC105370505	0	9	3.321928094887362	Upregulated	0	0	0	Neutral
CDKN3	541	906	0.742809699174651	Upregulated	794	725	-0.13098531217596698	Downregulated
CNIH1	1834	2487	0.43920642240002744	Upregulated	2928	1945	-0.5898964830982553	Downregulated
GMFB	1961	2706	0.464369845995725	Upregulated	2812	2107	-0.41623468567748506	Downregulated
CGRRF1	213	285	0.4184043503772425	Upregulated	520	351	-0.565707943641211	Downregulated
SAMD4A	500	373	-0.4217723333075718	Downregulated	718	445	-0.688948060518993	Downregulated
LOC729451	0	16	4.087462841250339	Upregulated	7	0	-3	Downregulated
GCH1	737	791	0.10187961401921365	Upregulated	743	548	-0.4384964721028327	Downregulated
FDPSP3	1	1	0	Neutral	1	0	-1	Downregulated
WDHD1	616	1207	0.969278060175661	Upregulated	1243	1035	-0.26396248244404863	Downregulated
RPSAP13	0	3	2	Upregulated	3	1	-1	Downregulated
SOCS4	722	1370	0.923161018828108	Upregulated	1344	1054	-0.35036317384943905	Downregulated
MAPK1IP1L	2324	1145	-1.0206236721258513	Downregulated	2207	1330	-0.7302296008662772	Downregulated
LGALS3	1578	1351	-0.22391601957805266	Downregulated	1385	766	-0.8536287746342802	Downregulated
DLGAP5	1081	1605	0.5697713936904991	Upregulated	1571	1273	-0.3032359400023061	Downregulated
LOC105370508	4	2	-0.7369655941662062	Downregulated	2	3	0.41503749927884376	Upregulated
LOC107984708	0	0	0	Neutral	3	0	-2	Downregulated
UBE2L1	2	2	0	Neutral	0	4	2.321928094887362	Upregulated
ZBTB37	244	206	-0.24315098150324527	Downregulated	108	66	-0.7020951343191539	Downregulated
LOC105370509	0	0	0	Neutral	0	4	2.321928094887362	Upregulated
FBXO34	761	761	0	Neutral	810	480	-0.753665020447231	Downregulated
CHMP4BP1	2	15	2.415037499278844	Upregulated	11	4	-1.2630344058337937	Downregulated
ATG14	489	452	-0.1132706989563355	Downregulated	1281	911	-0.4912905324539994	Downregulated
HMGN1P1	2	10	1.874469117916141	Upregulated	2	2	0	Neutral
TBPL2	1	2	0.5849625007211562	Upregulated	0	0	0	Neutral
LOC107984664	0	4	2.321928094887362	Upregulated	0	0	0	Neutral
RPL7AP4	0	10	3.4594316186372973	Upregulated	4	0	-2.321928094887362	Downregulated
SERPINC1	5	6	0.22239242133644802	Upregulated	1	2	0.5849625007211562	Upregulated
ABI1P1	1	28	3.8579809951275723	Upregulated	10	3	-1.4594316186372973	Downregulated
KTN1-AS1	20	33	0.6951454184715792	Upregulated	38	17	-1.1154772174199359	Downregulated
KTN1	2832	4131	0.544509652486961	Upregulated	4943	3756	-0.3960976272626036	Downregulated
RPL13AP3	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
LINC00520	0	3	2	Upregulated	0	0	0	Neutral
LOC102723670	1	26	3.7548875021634687	Upregulated	5	3	-0.5849625007211563	Downregulated
LOC105370513	0	1	1	Upregulated	0	0	0	Neutral
PELI2	258	233	-0.1464435681031494	Downregulated	202	162	-0.31660776295409865	Downregulated
LOC107984656	3	28	2.8579809951275723	Upregulated	0	2	1.584962500721156	Upregulated
LOC101927690	0	1	1	Upregulated	1	0	-1	Downregulated
TMEM260	233	326	0.48278210591467796	Upregulated	305	257	-0.24616058726939766	Downregulated
OTX2-AS1	0	0	0	Neutral	0	1	1	Upregulated
RC3H1	945	869	-0.12082478260330458	Downregulated	906	633	-0.5166197103891151	Downregulated
LOC440180	0	0	0	Neutral	0	1	1	Upregulated
EXOC5	1540	1807	0.23052781590040244	Upregulated	2519	1610	-0.6454672396807102	Downregulated
AP5M1	461	829	0.8452184848182295	Upregulated	885	794	-0.15635183838330063	Downregulated
LOC105370516	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
NAA30	703	494	-0.5081469036703253	Downregulated	1078	705	-0.6119547762168367	Downregulated
C14orf105	5	13	1.222392421336448	Upregulated	4	5	0.2630344058337938	Upregulated
LOC105370519	1	5	1.584962500721156	Upregulated	0	0	0	Neutral
SLC35F4	0	0	0	Neutral	1	0	-1	Downregulated
LOC105370518	0	6	2.807354922057604	Upregulated	0	3	2	Upregulated
C14orf37	60	121	1	Upregulated	78	39	-0.9818526532897405	Downregulated
ACTR10	566	596	0.07438219632257634	Upregulated	877	660	-0.40957066802766656	Downregulated
PSMA3	1845	2886	0.6451685545902078	Upregulated	4453	3544	-0.3293159306609112	Downregulated
PSMA3-AS1	272	523	0.9406658606175978	Upregulated	405	286	-0.5004289905094885	Downregulated
HMGB1P14	8	39	2.15200309344505	Upregulated	14	6	-1.0995356735509143	Downregulated
ARID4A	271	416	0.6164407321943243	Upregulated	470	412	-0.1895852781933378	Downregulated
LOC105370522	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
TIMM9	554	521	-0.08843796466758375	Downregulated	850	519	-0.7106475086575083	Downregulated
KIAA0586	428	371	-0.2056750263915143	Downregulated	816	507	-0.6855075813735175	Downregulated
HNRNPCP1	28	24	-0.2141248053528475	Downregulated	65	50	-0.3719687773869579	Downregulated
RPL9P5	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
DACT1	33	18	-0.8395353278067539	Downregulated	106	59	-0.8345763907926286	Downregulated
RPL31P4	0	1	1	Upregulated	1	3	1	Upregulated
DAAM1	456	266	-0.7753544233705159	Downregulated	536	351	-0.6093466593481154	Downregulated
GPR135	54	260	2.246546283045225	Upregulated	127	58	-1.1173569506381587	Downregulated
L3HYPDH	53	217	2.0132968226134578	Upregulated	142	122	-0.2173568314391496	Downregulated
JKAMP	569	764	0.42449782852791007	Upregulated	963	647	-0.5730393333453367	Downregulated
CCDC175	139	244	0.8073549220576041	Upregulated	272	197	-0.46340052084024286	Downregulated
RTN1	9	0	-3.321928094887362	Downregulated	12	8	-0.5305147166987798	Downregulated
LOC105370524	1	0	-1	Downregulated	0	0	0	Neutral
PCNX4	566	812	0.519906617132799	Upregulated	963	683	-0.4950368213440637	Downregulated
DHRS7	836	793	-0.076088615407385915	Downregulated	1508	866	-0.7994889073048482	Downregulated
LOC107984631	2	3	0.41503749927884376	Upregulated	0	1	1	Upregulated
SCOCP1	0	13	3.807354922057604	Upregulated	1	1	0	Neutral
PPM1A	1100	1074	-0.03447780908754634	Downregulated	1312	924	-0.5053416454892125	Downregulated
LOC101927729	0	1	1	Upregulated	0	0	0	Neutral
RBM8B	9	12	0.37851162325372983	Upregulated	14	9	-0.5849625007211563	Downregulated
RABGAP1L	1309	1750	0.41861227200874507	Upregulated	811	534	-0.601940835896667	Downregulated
SALL4P7	0	0	0	Neutral	1	0	-1	Downregulated
LOC105378189	0	4	2.321928094887362	Upregulated	0	0	0	Neutral
SALRNA1	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
SIX1	149	48	-1.6141088463806728	Downregulated	122	77	-0.6571122864769915	Downregulated
SIX4	614	593	-0.05012347942583647	Downregulated	1157	781	-0.5663947406818842	Downregulated
LOC100302291	0	8	3.169925001442312	Upregulated	2	0	-1.5849625007211563	Downregulated
MNAT1	974	1057	0.11786550347705278	Upregulated	1490	1182	-0.3338301839436539	Downregulated
MAD2L1P1	1	10	2.4594316186372973	Upregulated	4	0	-2.321928094887362	Downregulated
SRMP2	3	20	2.3923174227787602	Upregulated	6	0	-2.807354922057604	Downregulated
TRMT5	821	855	0.058472402719464134	Upregulated	1176	824	-0.5126482959052662	Downregulated
SLC38A6	24	59	1.2630344058337937	Upregulated	69	40	-0.7717310123268827	Downregulated
LOC105378182	8	22	1.3536369546147005	Upregulated	9	5	-0.7369655941662062	Downregulated
TMEM30B	0	1	1	Upregulated	1	0	-1	Downregulated
PRKCH	559	210	-1.4081838282377814	Downregulated	517	321	-0.685891409571937	Downregulated
GPR52	3	8	1.1699250014423124	Upregulated	4	1	-1.3219280948873622	Downregulated
LOC105370525	6	42	2.6189098326444937	Upregulated	2	0	-1.5849625007211563	Downregulated
LOC101927780	6	10	0.6520766965796931	Upregulated	14	12	-0.20645087746742632	Downregulated
FLJ22447	3	4	0.32192809488736235	Upregulated	0	0	0	Neutral
HIF1A	2609	1373	-0.9256678026391467	Downregulated	3852	2337	-0.7207072561278938	Downregulated
LOC105370526	0	0	0	Neutral	1	1	0	Neutral
HIF1A-AS2	787	534	-0.558656738167867	Downregulated	1301	785	-0.7281282309070289	Downregulated
SNAPC1	632	566	-0.15885676448611244	Downregulated	916	644	-0.5076225732844378	Downregulated
SYT16	0	1	1	Upregulated	1	5	1.584962500721156	Upregulated
BANF1P4	0	6	2.807354922057604	Upregulated	0	0	0	Neutral
LOC105370528	0	0	0	Neutral	0	1	1	Upregulated
NDUFAF4P4	0	6	2.807354922057604	Upregulated	0	0	0	Neutral
PPP2R5E	1132	624	-0.8582197662710662	Downregulated	2065	1363	-0.598996609840887	Downregulated
GCATP1	4	17	1.84799690655495	Upregulated	12	5	-1.1154772174199359	Downregulated
WDR89	672	818	0.28325694703069143	Upregulated	1116	824	-0.43716316135013666	Downregulated
HSPE1P2	0	4	2.321928094887362	Upregulated	1	1	0	Neutral
LOC105370532	10	17	0.7104933828050152	Upregulated	21	8	-1.2895066171949847	Downregulated
SGPP1	639	342	-0.8998633287145501	Downregulated	596	408	-0.5456300883230562	Downregulated
SYNE2	1350	1406	0.05859465391084809	Upregulated	1474	1192	-0.3061209114413379	Downregulated
ESR2	5	30	2.3692338096657193	Upregulated	16	7	-1.0874628412503393	Downregulated
TEX21P	0	9	3.321928094887362	Upregulated	2	3	0.41503749927884376	Upregulated
MTHFD1	2966	1349	-1.1360455195420738	Downregulated	4470	2863	-0.6425660532783853	Downregulated
ZBTB25	194	379	0.9625252945813372	Upregulated	285	179	-0.6680182404487147	Downregulated
