Gene Symbol	OVCAR3_MOCK
KRTAP9-3	0
KRTAP9-8	0
KRTAP9-4	0
KRTAP9-9	0
FDPSP8	1
KRTAP9-6	0
KRTAP9-11P	0
KRTAP9-7	0
KRTAP9-10P	0
KRTAP29-1	0
KRTAP16-1	0
KRTAP17-1	0
TBC1D3P7	0
KRT33A	0
LOC105371778	0
LOC91548	0
KRT33B	0
KRT34	0
KRT31	0
LOC100505782	0
KRT41P	0
KRT37	0
KRT38	0
KRT43P	0
KRT32	5
RNU2-32P	0
KAZN	389
LOC105372904	0
KRT35	0
KRT36	0
KRT13	16
KRT15	456
KRT19	39064
LINC00974	0
KRT9	14
KRT14	3
KRT16	23
LPGAT1	1492
KRT17	16
KRT42P	2
EIF1	13780
GAST	5
RNA5SP442	0
HAP1	39
RN7SL399P	0
JUP	8398
P3H4	360
FKBP10	792
RN7SL344P	0
NT5C3B	1233
KLHL10	1
KLHL11	1065
ACLY	2545
TTC25	31
CNP	920
DNAJC7	1875
NKIRAS2	668
ZNF385C	69
DHX58	9
LOC102723727	0
KAT2A	422
HSPB9	0
RAB5C	2074
LOC105371781	0
KCNH4	1
HCRT	0
GHDC	208
STAT5B	78
LOC107984978	0
STAT5A	0
INTS7	698
STAT3	2066
PTRF	2892
LOC102725238	5
RNU7-97P	0
ATP6V0A1	999
PTP4A2P1	2
NAGLU	196
HSD17B1P1	4
DTL	689
HSD17B1	75
LOC108783654	320
COASY	1699
MLX	942
PSMC3IP	324
FAM134C	873
TUBG1	1010
ATP5LP7	0
HMGB3P27	0
TUBG2	186
RPL21P28	13
PLEKHH3	537
CCR10	5
CNTNAP1	94
EZH1	343
RPL34P30	0
HMGN2P15	0
RAMP2-AS1	2
RAMP2	0
VPS25	539
WNK4	101
COA3	229
CNTD1	1
BECN1	1288
LOC107985007	2
PSME3	2335
AOC2	121
AOC3	55
AOC4P	0
RN7SKP98	0
LINC00671	0
RNU6-287P	0
G6PC	1
RNY4P2	0
PTGES3L-AARSD1	0
AARSD1	789
PTGES3L	16
RUNDC1	424
RPL27	11736
IFI35	113
LOC101929541	0
VAT1	5491
RND2	45
BRCA1	747
RPL21P4	0
NBR2	90
HMGN1P29	20
LOC101929767	6
LOC107985003	7
BRCA1P1	8
NBR1	3720
RNU6-1265P	0
PPP2R5A	882
TMEM106A	23
LINC00854	0
RNU2-1	20
LOC105371785	1
LINC00910	6
RNU2-4P	0
RNU6-1137P	0
ARL4D	760
RNU6-470P	0
RPL23AP18	0
RNU6-406P	0
RNU6-971P	0
RPL29P31	0
DHX8	1468
ETV4	1249
MEOX1	2
LOC105371786	3
LOC107985085	0
WHSC1L2P	0
SOST	0
LOC107985262	0
DUSP3	550
C17orf105	0
MPP3	99
LOC107984979	0
CD300LG	0
LOC107985077	0
MPP2	337
LOC105371787	0
FAM215A	2
LOC107985086	0
SNORA16B	0
LRRC37A10P	0
LOC105371788	0
LOC102724183	0
LINC01976	4
PPY	0
PYY	12
NAGS	295
TMEM101	562
LSM12	714
G6PC3	568
TMEM206	533
HDAC5	1397
LOC105371789	0
RNU6-131P	0
C17orf53	117
ASB16	5
ASB16-AS1	88
TMUB2	268
ATXN7L3	1061
LOC101926967	2
UBTF	1177
LOC105372906	2
SHC1P2	0
SLC4A1	5
LOC105371790	0
RN7SL507P	0
RUNDC3A-AS1	32
RNU6-453P	0
RUNDC3A	38
SLC25A39	5125
LOC107985066	14
NENF	644
GRN	1811
FAM171A2	380
RPL7L1P5	0
ITGA2B	18
GPATCH8	1286
RN7SL258P	0
LOC105371791	0
FZD2	174
SMCO4P1	0
LINC01180	0
LOC105372907	0
MEIOC	10
CCDC43	555
LOC105371792	0
LOC107985045	0
DBF4B	198
RN7SL819P	0
RPL6P26	0
LOC107985044	0
ADAM11	89
GJC1	1027
LOC105372908	0
HIGD1B	7
EFTUD2	2612
RN7SL405P	0
CCDC103	25
GFAP	9
LOC105371793	0
KIF18B	587
C1QL1	30
LOC107987243	6
LINC01740	0
DCAKD	336
NMT1	3201
PLCD3	2606
ACBD4	67
HEXIM1	1361
HEXIM2	220
LOC105371795	6
FMNL1	132
LOC107985040	2
LOC107985467	0
ATF3	1810
MAP3K14-AS1	27
SPATA32	0
MAP3K14	374
RNA5SP443	0
LOC105371796	0
ARHGAP27	15
PLEKHM1	9
LOC105369225	0
LRRC37A4P	8
FAM71A	0
LOC102724345	0
DND1P1	0
LOC105376839	0
MAPK8IP1P2	0
RPS26P8	0
CRHR1-IT1-CRHR1	0
CRHR1-IT1	0
LOC108489980	0
LOC107985028	0
CRHR1	0
LOC102723761	4
MAPT-AS1	0
SPPL2C	0
MAPT	6
MAPT-IT1	0
LOC105371800	2
STH	0
KANSL1	22
LOC107985027	0
KANSL1-AS1	0
MAPK8IP1P1	0
LOC105372909	0
LRRC37A	12
DND1P2	0
LOC100132570	0
ARL17B	10
RN7SL656P	0
LOC107987254	0
NSFP1	0
ARL17A	7
LRRC37A2	10
RN7SL199P	0
LOC100129948	0
LOC107987253	0
NSF	0
LOC107985026	0
RPS7P11	0
WNT3	0
LOC101929777	0
WNT9B	0
LOC105371798	1
RNU6ATAC3P	0
GOSR2	840
BATF3	59
RPRML	2
LOC101927060	127
LRRC37A17P	20
RN7SL270P	0
CDC27	3294
RPS2P47	2
MYL4	0
ITGB3	6
RNU7-186P	0
RNU6-423P	0
LOC107985029	0
THCAT158	1
EFCAB13	5
LOC100421523	2
NFE2L3P2	11
MRPL45P2	45
NPEPPS	4220
KPNB1	7580
TBKBP1	284
TBX21	3
NSL1	529
OSBPL7	177
MRPL10	2040
LRRC46	17
SCRN2	483
SP6	295
LOC102724532	16
SP2	460
SP2-AS1	36
PNPO	1278
PRR15L	2
TATDN3	302
CDK5RAP3	743
COPZ2	8
NFE2L1	4305
CBX1	2633
RNU6-1201P	0
SNX11	498
SKAP1	276
RNU6-1152P	0
RPS5P4	1
LSM3P1	0
THRA1 /BTR	0
LOC101927166	7
LOC105371808	0
HOXB1	0
HOXB2	11
HOXB-AS1	4
HOXB3	143
HOXB4	208
LOC107985468	0
SPATA45	0
HOXB-AS3	6
HOXB5	45
HOXB6	129
HOXB7	375
HOXB8	222
HOXB9	775
LOC101060400	170
LOC105371809	76
RPL9P28	1
RPS28P2	0
COX6B1P2	0
PRAC2	1
PRAC1	0
HOXB13	172
LOC105371811	1
LOC105371812	0
TTLL6	6
RN7SL125P	0
LOC105371813	0
FLVCR1-AS1	67
CALCOCO2	2754
LOC105371814	4
SUMO2P17	1
ATP5G1	1170
LOC100419622	0
UBE2Z	2219
SNF8	1278
RNU1-42P	0
GIP	1
IGF2BP1	31
FLVCR1	293
RNU6-826P	0
B4GALNT2P1	0
B4GALNT2	0
RPS10P25	0
TRQ-TTG1-1	0
GNGT2	1
ABI3	1
PHOSPHO1	120
LOC105371816	3
FLJ40194	0
VASH2	83
ZNF652	707
LOC102724596	1
RPL21P124	0
PHB	6108
EIF4EP2	36
LINC02075	0
NGFR	481
LOC100288866	1
ANGEL2	381
NXPH3	0
SPOP	1758
LOC107984999	0
SLC35B1	852
FAM117A	244
KAT7	1210
TAC4	1
FLJ45513	2
LOC105371817	1
LOC124865	0
RPS6KC1	674
RNU6-1313P	0
DLX4	86
DLX3	0
LOC284080	13
ITGA3	14215
PDK2	368
SAMD14	45
PPP1R9B	3169
LOC105371818	1
SGCA	5
LOC105372912	0
HILS1	0
COL1A1	325
LOC105371820	0
LINC01969	0
SUMO2P7	0
LOC105371819	0
LOC105371822	2
TMEM92	110
TMEM92-AS1	0
XYLT2	880
RPL31P13	0
MRPL27	818
EME1	230
LRRC59	8313
ACSF2	326
MRPS21P9	0
CHAD	0
RSAD1	1018
MYCBPAP	0
EPN3	237
LOC105371824	0
PROX1-AS1	0
SPATA20	436
CACNA1G-AS1	0
CACNA1G	125
LOC101927253	0
ABCC3	686
ANKRD40	1493
LUC7L3	1579
LINC00483	0
WFIKKN2	0
LOC105376762	1
LINC00538	0
RPL5P33	0
TOB1	1619
TOB1-AS1	48
LOC105371825	0
SPAG9	2735
NME1-NME2	866
NME1	4053
NME2	8994
MBTD1	714
UTP18	1891
PROX1	0
LINC02071	0
LINC02072	0
LOC105371828	0
RPL7P48	0
CA10	0
LOC105371829	0
LOC105371830	0
LOC105371831	0
LOC107984983	0
C17orf112	0
LOC105372911	0
LOC645163	0
LOC100419014	0
LOC107984982	0
RPS2P48	0
KIF2B	0
LOC100128713	0
LOC107985001	0
ISCA1P3	0
ARL2BPP8	0
RN7SKP14	0
SMYD2	240
TOM1L1	1054
COX11	1374
STXBP4	435
LOC107985002	2
HLF	265
MMD	348
LOC101927367	2
LOC105371833	0
GARSP1	0
RNU6-1249P	0
LOC107985263	14
LOC100418888	0
LOC102724732	0
LOC101927389	0
TMEM100	0
PCTP	397
ANKFN1	59
RPL39P33	0
NOG	25
C17orf67	13
DGKE	120
PTPN14	959
RNU6-1158P	0
MTVR2	0
TRIM25	5426
COIL	1110
LOC100419768	0
LOC105371836	0
SCPEP1	539
RNF126P1	0
AKAP1	1826
LOC643454	3
LOC101927510	11
MSI2	2679
LOC101927557	0
LOC107984993	9
LOC101927539	1
RN7SL449P	1
RNU7-134P	0
CCDC182	0
LOC105371839	251
RN7SKP94	0
KRT18P12	0
MRPS23	2163
CUEDC1	1283
LOC107985065	2
VEZF1	1865
LOC101929185	69
SRSF1	3543
LOC105371840	0
LOC101927666	0
DYNLL2	1653
OR4D1	0
CENPF	2759
MSX2P1	0
OR4D2	0
EPX	6
MKS1	321
LOC105371841	5
LPO	4
MPO	1
TSPOAP1	7
TSPOAP1-AS1	9
ABHD17AP3	0
SUPT4H1	1213
RNF43	1527
HSF5	1
SETP3	0
MTMR4	1251
SEPT4-AS1	2
SEPT4	189
C17orf47	0
TEX14	58
TBCAP2	0
UBE2V1P13	0
LOC107985048	0
LOC105371842	1
IGBP1P2	1
RNU1-108P	0
RNU1-52P	0
RNU1-85P	2
RAD51C	746
LOC105371843	0
PPM1E	21
RNU6-518P	0
LOC105372916	0
RPS12P30	0
TRIM37	1419
SKA2	1125
PRR11	2015
SPDYE22P	0
LOC105371844	0
SMG8	720
GDPD1	423
GAPDHP24	0
SNRPGP17	1
YPEL2	179
LINC01476	0
LOC105371845	0
LOC105371847	0
RNU4-13P	0
DHX40	1265
CLTC	14427
PTRH2	972
LOC105372915	0
VMP1	2780
RNU6-450P	0
TUBD1	146
NDUFB8P2	1
RPS6KB1	1343
RPS29P21	0
RNFT1	215
TBC1D3P1-DHX40P1	0
LOC101927755	15
KCNK2	0
DHX40P1	1
TBC1D3P1	0
LOC105371848	0
HEATR6	921
LOC100422693	1
LOC105371849	2
WFDC21P	8
LOC653653	1
LOC100996660	32
VDAC1P10	0
CA4	8
FAM106DP	0
USP32	1272
SCARNA20	0
RPL32P32	0
LOC100418753	0
LOC105371850	0
C17orf64	0
RPL12P38	1
HMGN2P42	1
LOC105372919	1
APPBP2	1621
LOC107984970	0
LINC01999	1
RPSAP66	0
PPM1D	875
RNU6-623P	0
BCAS3	688
RN7SL606P	0
RPL36AP46	0
KRT18P61	0
KCTD3	764
HMGN1P28	0
RN7SL448P	0
RPL23AP74	0
LOC107984992	2
LOC101927855	0
TBX2-AS1	1
TBX2	20
C17orf82	11
TBX4	24
NACA2	0
USH2A	1
BRIP1	308
INTS2	908
MED13	2828
RN7SL800P	2
POLRMTP1	0
LOC100996361	0
TBC1D3P2	0
LOC105371853	0
USP32P4	0
RPL36AP47	0
LOC102723833	0
LOC105371936	0
EFCAB3	0
LOC105371854	0
RPLP2P5	0
RNU7-52P	0
RPS23P7	0
METTL2A	774
TLK2	1181
RPS10P26	2
LOC107985020	0
LOC105376759	0
LOC105372918	0
MRC2	350
RNU6-446P	0
MARCH10	4
LOC101927877	0
PRELID3BP3	0
TRMT112P3	0
TANC2	1450
LOC100419888	0
LOC100421525	0
MRPS18BP1	0
LOC105371857	1
LOC100420064	0
LOC105371856	1
LOC107983996	0
CYB561	832
LOC342541	0
ACE	156
ACE3P	0
KCNH6	0
DCAF7	3232
LOC107985596	0
RNU6-288P	0
TACO1	620
LOC390806	8
MAP3K3	422
EEF1DP7	0
LOC107984984	4
LOC101927898	1
LIMD2	114
LOC729683	1
STRADA	422
ESRRG	1
CCDC47	3661
DDX42	3666
FTSJ3	1880
PSMC5	3196
LOC107984986	0
SMARCD2	3061
TCAM1P	10
CSH2	0
GH2	0
LOC107987248	0
LOC107985461	0
CSH1	0
CSHL1	0
GH1	0
CD79B	9
SCN4A	64
LOC105371858	0
PRR29-AS1	0
PRR29	0
ICAM2	0
ERN1	1022
LOC105372920	0
SNHG25	11
SNORD104	0
SNORA50C	5
TEX2	963
RPL31P57	0
PECAM1	3
MILR1	35
POLG2	319
ATP5J2P4	0
GPATCH2	498
DDX5	7152
CEP95	1444
SMURF2	3367
MINOS1P2	0
KPNA2P3	5
ARHGAP27P1-BPTFP1-KPNA2P3	84
LOC101929240	31
BPTFP1	0
SPATA17	60
ARHGAP27P1	45
PLEKHM1P1	74
RNU7-115P	0
LOC105376844	1
LOC105371860	15
LRRC37A3	62
LOC102929163	0
RN7SL404P	0
SPATA17-AS1	0
LOC107985000	5
SLC16A6P1	0
AMZ2P1	267
GNA13	1971
LOC105371864	2
LOC100507002	35
RGS9	111
ZNF848P	0
CRAT40	0
AXIN2	165
UBBP2	0
CEP112	329
LOC100420638	0
LOC107984971	0
LOC100419102	0
LOC105371867	0
LOC107984972	4
PSMD7P1	0
APOH	0
RNA5SP444	0
PRKCA	1079
LOC107984849	0
LOC105376758	0
LINC00210	0
RN7SL735P	0
PRKCA-AS1	1
RNU6-928P	0
RNA5SP445	0
CACNG5	0
RNA5SP446	0
CACNG4	0
CACNG1	0
HELZ	2093
LOC105372922	0
RPL36AP48	0
LOC101928021	0
RNA5SP447	0
PSMD12	3644
PITPNC1	1742
RN7SL756P	0
LOC101928045	7
NOL11	3173
LINC01653	0
SNORA38B	0
RPSAP67	0
RPL17P41	0
BPTF	2208
C17orf58	497
TRR-CCG2-1	0
KPNA2	4479
FBXO36P1	4
LINC00674	596
LRRC37A16P	180
RNU1-141P	0
SH3GL1P3	16
LOC100418928	0
LOC105371871	1
LOC107984981	2
LOC105371870	53
LOC440461	11
AMZ2	2594
ARSG	375
SLC16A6	607
PRKAR1A	6718
LOC105372923	0
WIPI1	660
FAM20A	6
LOC105371873	0
LINC01482	0
LOC105371877	0
LOC105371874	0
ABCA8	0
ABCA9	1
ABCA9-AS1	0
RRP15	843
ABCA6	3
LOC100421166	0
ABCA10	12
PRO1804	0
ABCA5	240
SNRPGP4	0
LOC105371878	0
LOC105371879	0
RPS26P17	0
MAP2K6	11
LOC105371880	0
LOC107985073	0
LINC01483	0
LINC01497	0
LOC107983956	0
LOC105371881	0
LINC01028	0
KCNJ16	0
LOC105371882	0
TGFB2-AS1	0
KCNJ2-AS1	0
KCNJ2	13
CALM2P1	0
LOC105371884	0
LOC100131241	0
CASC17	0
RNU7-155P	0
MYL6P5	0
LOC107985015	0
LINC02095	0
TGFB2	21
LINC01152	0
LOC102723517	0
SOX9-AS1	21
LINC02097	0
LOC107987249	2
SOX9	3260
LINC02003	1
LINC00673	324
LINC00511	18
LOC107985006	2
TGFB2-OT1	0
RPL32P33	0
LOC107985005	2
LOC105371887	1
SLC39A11	981
RN7SKP180	0
ATG12P1	0
POLR3KP2	0
SSTR2	3
COG1	869
FAM104A	1037
LOC107985469	0
LOC105372924	4
C17orf80	670
CPSF4L	0
CDC42EP4	1257
SDK2	6
LOC101928251	0
LOC107985091	0
LOC100134391	0
LINC00469	0
LINC02092	0
LOC107985081	0
NXNP1	0
LOC105371888	0
LOC102723567	0
RPL38	8994
MGC16275	25
TTYH2	232
DNAI2	0
LOC105371891	0
KIF19	5
LOC107985078	0
BTBD17	0
LOC105372925	0
GPR142	0
RNA5SP448	0
GPRC5C	461
CD300A	0
CD300LB	0
LOC107985074	0
CD300C	6
LOC100130520	3
CD300LD	0
C17orf77	0
LYPLAL1-AS1	2
LOC101928343	0
CD300E	0
LOC107985069	0
LOC105371894	0
RAB37	194
CD300LF	0
LOC105371893	5
SLC9A3R1	2024
NAT9	696
LYPLAL1	523
TMEM104	280
GRIN2C	19
FDXR	1719
FADS6	1
USH1G	132
OTOP2	5
OTOP3	0
HID1	834
HID1-AS1	0
CDR2L	1202
RIMKLBP2	3
MRPL58	996
RNU6-362P	0
KCTD2	604
TRR-CCT1-1	0
TRR-CCT2-1	0
TRR-TCG3-1	0
ATP5H	3270
RN7SL573P	0
TRIM80P	1
SLC16A5	1796
LOC107984018	0
ARMC7	583
NT5C	521
LOC107985034	6
HN1	6273
SUMO2	5057
NUP85	815
GGA3	918
MRPS7	1125
MIF4GD	376
LOC100287042	14
LOC102723886	0
SLC25A19	429
GRB2	4532
RPL36AP7	0
RNU6-938P	0
TMEM94	960
CASKIN2	546
TSEN54	860
LOC107985023	1
LOC107985272	0
LLGL2	4044
MYO15B	144
RECQL5	669
SMIM5	2
SMIM6	12
LOC107985013	2
SAP30BP	1663
ITGB4	12188
GALK1	627
H3F3B	16964
ZC3H11B	2
UNK	750
LOC100507191	1
UNC13D	768
WBP2	2421
TRIM47	1011
TRIM65	1002
MRPL38	1880
FBF1	190
ACOX1	1600
TMEM51-AS1	36
LOC105372926	1
TEN1-CDK3	16
TEN1	185
CDK3	19
EVPL	2146
SRP68	4926
GALR2	4
ZACN	0
EXOC7	1265
LOC101928447	1
RNA5SP76	0
FOXJ1	4
RNF157-AS1	5
RNF157	23
ATP5LP6	0
ATF4P3	1
LOC105371896	0
LOC107985019	0
UBALD2	999
QRICH2	66
PRPSAP1	615
SLC30A10	3
RNU6-24P	0
HMGN2P43	0
SPHK1	109
UBE2O	1836
RPL7P49	1
AANAT	18
RHBDF2	917
CYGB	6
PRCD	1
SNHG16	7662
LOC107985281	0
SNORD1C	0
SNORD1B	0
SNORD1A	0
ST6GALNAC2	198
ST6GALNAC1	0
LOC105371898	0
RNU6-227P	0
LOC105274304	10
MXRA7	1380
RNY4P36	0
EPRS	6805
JMJD6	865
METTL23	555
SRSF2	1575
MFSD11	306
RNU6-97P	0
LINC02080	1
LOC107985089	1
LINC00868	0
MGAT5B	121
BPNT1	717
LOC105371899	0
SEC14L1	1941
SNHG20	58
SCARNA16	2
LOC105371900	2
LOC105371901	1
RNU4-47P	0
CYCSP40	0
LACAT1	0
IARS2	2507
LOC105371907	0
SEPT9	10681
LOC105371903	1
LOC400622	0
LOC100507351	0
LOC107985079	0
LINC01987	0
LOC105371908	6
LINC01973	0
LOC105373475	0
LOC107985087	0
RNU1-80P	0
LOC105371909	0
TNRC6C	527
LOC107985010	2
UBE2V2P2	0
RNU6-625P	0
TNRC6C-AS1	114
TMC6	1959
TMC8	107
C17orf99	0
EIF5AP2	0
SYNGR2	2564
TK1	2731
LOC107985050	3
AFMID	770
BIRC5	1825
TMEM235	0
LOC105371910	0
THA1P	0
LINC01993	0
LOC105371912	141
SOCS3	424
LOC101928674	6
RN7SL236P	0
PGS1	433
DNAH17	57
LOC107985047	0
DNAH17-AS1	9
LOC100419624	0
TMEM51	352
RPS15AP12	2
RN7SL454P	0
LINC02081	43
CYTH1	554
RNU6-638P	0
USP36	1813
RPL9P29	1
TIMP2	4043
CEP295NL	7
LGALS3BP	4189
CANT1	1545
RAB3GAP2	1275
C1QTNF1-AS1	0
C1QTNF1	49
ENGASE	288
RBFOX3	5
LOC101929831	1
LINC02078	2
ENPP7	0
CBX2	318
CBX8	247
LOC102723961	1
LOC105371919	0
CBX4	1514
LINC01979	5
LINC01978	0
TBC1D16	1158
CCDC40	93
GAA	1795
EIF4A3	2605
SNORA36B	0
CARD14	7
SGSH	133
SLC26A11	180
RNF213	1489
LOC100294362	9
ENDOV	450
NPTX1	0
RPL32P31	0
RPTOR	1416
SNX2P1	0
LOC105371922	3
RPL31P7	0
LOC107985021	1
LOC101928855	0
LOC105371921	2
LOC107985022	0
LOC400627	0
RPL12P37	0
CHMP6	269
LOC100129503	15
MORF4L1P1	0
BAIAP2-AS1	182
BAIAP2	2259
LOC107987250	7
AATK	31
AATK-AS1	0
CEP131	485
AURKAPS1	7
TEPSIN	161
LOC105371925	48
NDUFAF8	610
SLC38A10	1650
LINC00482	64
TMEM105	2
LOC100130370	11
BAHCC1	433
XRCC6P3	0
LOC105371926	2
LOC105371927	0
ACTG1	102395
FSCN2	32
FAAP100	500
NPLOC4	2657
TSPAN10	14
PDE6G	1
OXLD1	662
CCDC137	1416
RPLP0P5	0
ARL16	397
HGS	3612
MRPL12	2512
SLC25A10	600
LOC105371929	0
LOC105376789	0
GCGR	0
MCRIP1	998
PPP1R27	3
PRELID3BP1	0
P4HB	13440
LOC107985024	16
ARHGDIA	6702
ALYREF	2460
ANAPC11	1154
PCYT2	432
NPB	15
SIRT7	1068
MAFG	1564
MAFG-AS1	106
C1orf195	0
LOC105372929	0
PYCR1	5748
MYADML2	0
NOTUM	106
LOC105371939	0
ASPSCR1	459
CENPX	883
LRRC45	207
RAC3	747
DCXR	1408
RFNG	447
LOC105372928	0
GPS1	3191
DUS1L	1562
FASN	18641
SNORD134	0
CCDC57	754
SLC16A3	5371
CSNK1D	4161
LINC01970	9
LOC107985059	0
MARK1	101
CD7	3
SECTM1	53
TEX19	38
UTS2R	0
OGFOD3	488
LOC102723806	0
HEXDC	184
C17orf62	707
LOC105371941	3
NARF	853
RN7SL464P	0
TRX-CAT1-8	0
FOXK2	2223
ARL2BPP9	3
LOC105371942	10
WDR45B	2944
RAB40B	199
LOC105376791	0
LOC101929552	0
FN3KRP	339
HDAC1P2	1
FN3K	4
TBCD	2157
ZNF750	3
LOC105371944	0
B3GNTL1	41
METRNL	84
LOC107987251	3
LOC101930496	1
LOC101929650	0
LOC105371948	0
C1orf115	640
LOC100505909	3
RPL23AP87	9
LOC100287188	0
MGC70870	3
LOC105379279	0
LOC105379280	7
LOC101929749	2
LOC105379281	0
VN1R72P	0
LOC102724130	0
MARC2	207
LOC105371950	0
TUBB8P12	0
IL9RP4	0
ROCK1P1	25
LOC105371951	0
USP14	1356
THOC1	268
COLEC12	8
LOC107985155	0
MARC1	232
LINC01925	0
CETN1	0
RN7SKP146	0
CLUL1	10
LOC105371952	0
TYMSOS	17
TYMS	702
ENOSF1	560
YES1	2690
RNU1-109P	0
RNU6ATAC35P	0
BOLA2P1	0
LOC441806	0
ADCYAP1	0
LOC388456	0
LOC107985165	1
LOC105371953	1
SLC25A3P3	0
COX6CP3	0
LINC00470	15
RN7SKP72	0
LINC01352	0
LOC100129774	8
LOC105371954	4
LOC105371960	0
LOC105371959	0
LOC105371958	0
LOC100128360	0
LOC105371957	0
LOC105371956	0
LOC105371961	0
METTL4	195
LOC100420251	0
HLX-AS1	0
LOC100128926	0
NDC80	533
KATNBL1P3	0
RNU6-340P	0
CBX3P2	3
SMCHD1	1942
EMILIN2	117
LPIN2	488
LOC727896	6
LOC105371963	0
HLX	41
SNRPCP4	0
MYOM1	31
RNU7-25P	0
LOC101927044	2
MYL12A	4391
LOC104968399	4
MYL12B	7773
LOC105371964	0
RPL31P59	0
IGLJCOR18	0
LOC105372930	0
RPL21P127	0
TGIF1	1974
BOD1P1	0
LOC101927094	2
LOC105371965	0
GAPLINC	0
DLGAP1	39
RN7SL39P	0
LOC100419892	0
DLGAP1-AS1	33
LOC101929750	0
DLGAP1-AS2	107
LOC105371967	65
LOC107985137	2
DLGAP1-AS3	0
RNU6-831P	0
DLGAP1-AS4	0
GAPDHP66	0
DLGAP1-AS5	0
ELOCP27	3
LOC107985296	0
LOC105371968	0
PPIAP14	0
LOC105371969	0
BOD1P2	0
AKAIN1	0
LINC00526	0
LINC00667	0
LOC100422274	0
ZBTB14	166
LOC107985144	0
LOC100132626	0
LOC105371970	0
EPB41L3	0
LOC107985145	0
LOC100286986	0
MIR3976HG	0
LOC107985150	0
TMEM200C	0
L3MBTL4	0
RNU5F-3P	0
LOC105372932	0
L3MBTL4-AS1	0
RNU6-349P	0
RPL6P27	367
LINC01387	0
LOC105371972	0
LOC107985176	0
RN7SL282P	0
LOC101927168	0
ARHGAP28	0
C1orf140	0
LINC00668	27
SCML2P1	0
RNU6-916P	0
LAMA1	9
LOC101927188	0
SLC25A51P2	0
LRRC30	0
LOC105371973	0
LOC105371974	0
LOC105371975	0
LOC105372934	0
LOC105371976	0
PTPRM	367
LOC107985119	0
LOC100192426	0
RFWD2P1	0
RN7SL50P	0
THEMIS3P	0
AKR1B1P6	0
RAB12	917
TOMM20P3	0
LOC107985462	0
GACAT2	0
MTCL1	528
RPS4XP19	0
NDUFV2	1312
NDUFV2-AS1	5
ANKRD12	935
LOC107985188	0
LOC102724397	4
TWSG1	1065
LOC105371980	0
LOC100421184	0
LOC100132179	0
RALBP1	2487
RNU2-27P	0
PPP4R1	823
PPP4R1-AS1	0
RNU6-903P	0
KRT18P8	0
RAB31	1401
LOC105371981	0
ZNF415P1	2
RN7SL862P	0
LOC105372937	0
RNA5SP449	0
PIGPP4	0
TXNDC2	4
LOC105371982	0
VAPA	4002
RNA5SP450	0
LOC105371983	0
LOC105371984	0
LOC105371985	0
LOC105371986	0
LOC107985298	0
LOC105371987	0
LOC105371989	0
LOC105371988	0
LINC01254	0
APCDD1	0
NAPG	839
LOC105371990	7
LOC102724470	0
CCDC58P1	0
PMM2P1	0
DUSP10	93
LOC107987262	0
LOC101927410	0
PIEZO2	1
LOC100128238	0
LOC105371992	0
LOC105371993	0
LOC100130329	0
LOC107985173	0
LOC105371995	0
LOC105372945	0
LOC105371994	0
LINC01255	0
SLC35G4	0
NPIPB1P	0
GNAL	505
ASNSP6	0
CHMP1B	1386
MPPE1	289
LOC101927511	1
LOC107985300	0
IMPA2	295
LOC107985122	1
LOC646044	0
LOC100996333	2
LOC100533852	0
ANKRD62	0
RNU6-324P	0
SDHDP1	0
PMM2P2	0
C18orf61	1
LOC105372950	0
CCDC58P3	0
LOC101927689	0
CIDEA	0
LOC105371996	0
RNU6-170P	0
TUBB6	1271
AFG3L2	1584
LOC107985154	4
RNU7-129P	0
PRELID3A	78
LINC01655	0
LOC105371998	0
SPIRE1	1128
HMGB3P28	0
PSMG2	770
CEP76	189
LINC01882	1
PTPN2	783
STK25P1	0
EIF4A2P1	0
SEH1L	1402
RNU6-403P	0
CEP192	495
LOC646203	0
LOC100130487	0
LDLRAD4	19
LDLRAD4-AS1	0
LOC107985120	0
LOC102724615	0
FAM210A	664
LOC107985307	0
RN7SL362P	0
RNMT	2038
MC5R	2
MC2R	0
RPL36AP49	0
LOC100128776	0
ZNF519	78
VN1R73P	0
FRG2LP	0
LOC100631380	0
FHAD1	109
FAM183EP	0
NF1P5	0
ANKRD20A5P	0
RNU6-316P	0
RHOT1P1	0
LOC100419052	1
CYP4F35P	1
LOC100419891	0
LOC729774	0
TERF1P2	0
FEM1AP2	1
QRSL1P2	0
LOC105372003	0
LONRF2P1	0
CXADRP3	0
GRAMD4P7	0
POTEC	0
RNU6-1021P	0
LOC105372004	0
OR4K7P	0
OR4K8P	0
SNX19P3	0
TRT-TGT2-1	0
GTF2IP8	0
VN1R74P	0
LOC105372006	0
LOC105372005	0
LOC105372007	0
ANKRD30B	0
LOC105372008	0
RNU6-1210P	0
LOC107987255	0
CICP13	0
LOC105372011	0
FGF7P1	0
LOC105372009	0
LOC105372010	0
LINC01443	1
LINC01444	0
LOC100887076	0
LOC284269	0
BNIP3P3	0
LOC100652813	1
LOC728417	1
VN1R75P	0
LOC644669	0
RNU6-721P	0
ROCK1	1585
RPL21P128	0
RNU6-120P	0
LOC107985161	0
EXOGP1	0
LOC101927496	0
GREB1L	655
LOC105372956	0
LOC101927521	0
ESCO1	1193
SNRPD1	1954
ABHD3	359
LOC105376866	2
MIB1	2936
RN7SL233P	0
