Gene Symbol	SKOV_MOCK
LOC101927635	4
PORCN	170
EBP	923
TBC1D25	210
RBM3	2733
MRPL32P1	0
NRIR	0
WDR13	570
LOC107985695	0
VN1R110P	0
WAS	10
LOC107985696	1
SUV39H1	566
RNU6-1056P	0
GLOD5	0
LOC100420869	0
RNU6-29P	0
CMPK2	8
GATA1	1
HDAC6	477
ERAS	0
PCSK1N	2
TIMM17B	1263
PQBP1	1039
SLC35A2	912
PIM2	188
OTUD5	1228
RNU6-722P	0
RSAD2	4
KCND1	94
GRIPAP1	756
TFE3	810
CCDC120	119
PRAF2	224
WDR45	286
RNU4-52P	0
GPKOW	1242
LOC105373195	4
RN7SL262P	0
RNF144A-AS1	1
MAGIX	7
PLP2	1979
PRICKLE3	461
SYP	49
SYP-AS1	0
CACNA1F	2
HSPB1P2	1
CCDC22	341
FOXP3	7
PPP1R3F	30
RNF144A	407
GAGE10	0
GAGE12J	0
GAGE13	0
GAGE12B	0
GAGE12C	0
GAGE12D	0
GAGE12E	0
GAGE12F	0
GAGE12G	0
GAGE12H	0
LOC101929452	0
GAGE2A	0
GAGE1	0
VDAC1P2	2
SALL1P1	0
PAGE1	0
PAGE4	3
USP27X-AS1	18
USP27X	101
LOC100422285	0
CLCN5	362
RN7SKP112	0
RNU6-421P	0
PYY3	0
LOC107985846	0
AKAP4	0
CCNB3	95
DGKK	0
SHROOM4	1
RNU6-935P	0
H3F3AP5	0
BMP15	0
HMGB1P15	0
LOC105373202	0
LOC100420318	0
LOC105373405	1
LOC101060199	0
LINC01284	0
LOC105373204	0
LOC100420331	0
NUDT10	0
LOC100419238	0
CXorf67	0
NUDT11	0
LINC01496	0
TRE-CTC18-1	0
LOC107985847	0
CENPVL3	0
LOC105373205	0
CENPVL2	0
CENPVL1	0
GSPT2	0
MAGED1	1679
LOC100631242	4
RNU6-504P	0
IPO7P1	0
LOC644310	0
LOC105373406	0
TPMTP3	0
LOC401589	0
LOC105377208	0
MAGED4B	0
SNORA11E	0
MAGED4	0
SNORA11D	0
LOC105377209	0
LOC100421603	0
LOC100506274	0
XAGE2	0
LOC107987327	0
RBM22P6	0
XAGE1B	0
RBM22P7	0
XAGE1E	0
RBM22P11	0
LOC107985640	0
LOC107985659	0
SSXP4	0
LOC105373407	0
SSXP1	0
LOC100420089	0
SSX8	0
SSX7	0
LOC791097	0
RNA5SP504	0
SSXP5	0
LOC107987333	0
SSX2	0
LOC791098	0
RNU6ATAC37P	0
LOC102723585	0
SSX2B	0
LOC107985660	0
SPANXN5	0
XAGE5	0
LOC107985641	0
EIF4A2P4	1
XAGE3	0
FAM156B	41
LOC105373213	9
LOC101929510	0
FAM156A	13
GPR173	46
TSPYL2	439
KANTR	1
RNU7-37P	0
ACTG1P10	7
KDM5C	4081
IQSEC2	312
LOC107985848	0
RPSAP62	0
LOC101060056	0
SMC1A	3215
RIBC1	4
HSD17B10	2070
LOC100125392	0
VTRNA3-1P	0
HUWE1	9804
LOC101929531	0
LOC100128454	0
LOC100288560	0
RNA5SP505	0
PHF8	956
FAM120C	66
RPL37P24	0
WNK3	4
RPL7AP71	0
TSR2	1384
LOC100130731	0
FGD1	200
GNL3L	2530
LOC107985712	0
PGAM4P1	0
ITIH6	0
MAGED2	568
SNORA11	0
TRO	4
PFKFB1	3
APEX2	927
LOC107984850	0
TRV-CAC11-2	0
LOC105373408	0
ALAS2	1
PAGE2B	2
PAGE2	1
LOC100421179	0
FAM104B	388
LOC101060042	0
MTCO1P52	0
MTND2P24	0
NMTRQ-TTG1-1	0
MTND1P30	0
LOC101929861	0
MTRNR2L10	0
SNORA109	0
PAGE5	0
PAGE3	0
LOC100421746	0
MAGEH1	0
USP51	0
LOC101928692	0
LOC105373409	0
LOC644893	0
FOXR2	0
LOC107985642	0
XAGE-4	0
RRAGB	109
KLF8	27
LOC644924	2
RPL23AP83	0
UBQLN2	629
NBDY	1051
LOC101929551	0
UQCRBP1	1
SPIN3	172
LOC100129997	0
SPIN2B	22
FAAH2	81
SPIN2A	0
PPP1R11P2	0
MTHFD1P1	1
ZXDB	457
LOC107985708	0
LINC00298	0
NLRP2B	0
LOC392477	0
ZXDA	91
MYCLP2	0
KRT8P17	0
LOC653588	0
MTND1P31	0
MTND2P25	0
ZFRP1	0
LOC100533729	0
LINC00299	0
LOC105377211	5
LOC105377212	0
LOC100533730	0
CBX1P1	3
SPIN4	458
LINC01278	229
ARHGEF9	137
ARHGEF9-IT1	0
BTF3P8	0
LINC01814	55
HNRNPDP1	0
LOC100419786	0
AMER1	178
RN7SL799P	0
ASB12	2
MTMR8	16
LOC100421109	0
SHC1P1	0
YWHAZP7	0
KRT8P27	0
LOC105373411	3
GRPEL2P2	0
BLOC1S2P1	0
LOC105373239	0
ZC4H2	293
ZC3H12B	43
LOC100533843	0
CCT4P2	1
MORF4L1P5	0
LOC650181	0
TLE1P1	1
SNRPEP5	0
LOC645388	0
LAS1L	2622
FRMD8P1	0
MSN	4652
LOC107985679	0
NANOGP9	0
ETF1P3	0
LOC100130724	1
LOC100288788	0
ID2-AS1	5
VSIG4	0
LOC392485	0
EIF4BP9	0
HEPH	1
LOC100128171	0
GPR165P	0
PKMP2	0
EDA2R	2
RNU6-394P	0
LOC105373240	0
TRG-CCC1-2	0
LOC105373412	0
LOC100129144	0
LOC100288853	0
AR	0
LOC105373241	0
BMI1P1	0
OPHN1	365
PGK1P1	1
RNU6-1225P	0
AKIRIN1P2	0
LOC100128467	0
ID2	401
YIPF6	1787
RNU6-245P	0
RPL31P63	0
COX6CP12	0
STARD8	66
ACTR3P2	0
SERBP1P1	0
EFNB1	975
LOC102723911	0
LOC105373242	0
LOC107985849	0
LOC107985646	0
PJA1	466
HMGN1P35	0
LINC00269	0
CYCSP43	0
FAM155B	614
EDA	79
RNA5SP506	0
PRKXP2	0
CNOT7P1	0
KIDINS220	2363
AWAT2	0
OTUD6A	0
MTND6P31	0
MTND5P39	0
MTND4P31	0
IGBP1	1688
LOC107985683	0
DGAT2L6	0
RN7SL581P	0
LOC100216337	0
AWAT1	0
RNA5SP507	0
P2RY4	1
ARR3	0
RAB41	6
PDZD11	586
KIF4A	1506
LOC100421462	0
RNY4P23	0
GDPD2	1
MBOAT2	421
LOC105373244	0
DLG3	1004
RNU4-81P	0
DLG3-AS1	0
TEX11	2
LOC100131069	0
SLC7A3	0
RPS23P8	0
NUTF2P7	0
RNU1-56P	0
HMGB1P25	0
SOCS5P4	11
SNX12	708
FOXO4	212
CXorf65	0
IL2RG	1
MED12	678
NLGN3	50
LOC107985688	0
GJB1	0
ZMYM3	547
RPL30P3	0
LOC105373247	0
NONO	9221
ITGB1BP2	11
LOC100131556	0
LOC392489	0
TAF1	843
LOC100420758	21
INGX	0
LOC100420759	0
OGT	3049
LOC105373414	1
GCNA	17
CXCR3	0
LOC100129291	1
LOC101059915	0
LINC00891	0
CXorf49	0
LOC107987328	0
LOC107987329	0
CXorf49B	0
LOC100132741	0
LOC105373416	0
LOC101060274	0
LOC100289206	0
NHSL2	0
RNU6-1078P	0
RPS26P11	3
RGAG4	89
FLJ44635	0
PIN4	560
RN7SL388P	0
ERCC6L	383
FAM231EP	0
LOC105373415	2
RPS4X	34024
CITED1	69
LOC105373250	1
HDAC8	417
RNU2-68P	0
PHKA1	702
LOC100499496	0
PHKA1-AS1	0
LOC645938	0
RNU1-112P	0
LOC105373417	0
FAM226B	0
DMRTC1B	0
FAM236B	0
LOC105373251	0
DMRTC1	0
FAM236A	0
FAM226A	0
PABPC1L2B-AS1	0
PABPC1L2B	0
PABPC1L2A	0
LOC100506317	0
LOC101928380	0
NAP1L6	0
NAP1L2	0
TOMM20P4	3
LOC100128738	0
YWHAZP8	0
RNU6-1044P	0
CDX4	0
MORF4L1P6	0
MAP2K4P1	0
ASAP2	827
RPL7P53	0
CHIC1	0
SEPHS1P4	0
TSIX	10
XIST	0
FXYD6P3	0
JPX	83
FTX	9
RPSAP14	0
LOC101928425	0
LOC107985851	6
UHRF2P1	1
DDX3P1	1
DDX3P2	0
MKRN5P	4
USMG5P1	0
BMP2KL	0
RAB11FIP1P1	34
EIF1P7	0
RN7SL648P	0
ZCCHC13	0
LOC727681	0
RPS6P26	0
RN7SL790P	0
THAP12P1	0
RPS7P14	0
LOC105373252	0
ITGB1BP1	1412
SLC16A2	0
HNRNPA1P25	0
PABPC1P3	4
RLIM	4644
RNU6-330P	0
KIAA2022	0
ABCB7	905
LOC107985663	0
BUD31P2	1
UPRT	233
CPSF3	3078
LOC646127	8
ZDHHC15	2
RPL21P134	0
LOC107985664	0
PCNPP4	0
BRAFP1	0
TTC3P1	0
MAGEE2	0
SAR1AP4	0
LOC641378	0
IAH1	594
LOC107985665	1
PBDC1	457
LOC100216356	2
RNU6-867P	0
LOC100533728	0
LDHBP2	0
MAGEE1	56
RNA5SP508	0
TRAPPC13P1	0
MIR325HG	0
ADAM17	1295
RNA5SP509	0
LOC105373254	0
SPRYD7P1	0
FGF16	0
ATRX	3381
FABP5P15	0
MAGT1	1716
RNU6-854P	0
TRE-TTC3-1	0
LOC107985850	0
COX7B	3791
ATP7A	262
LOC101241901	2
PGAM4	1
PGK1	10659
TAF9B	884
FNDC3CP	0
LOC107985669	0
CYSLTR1	0
HMGN1P34	0
LOC101929643	6
UBE2V1P7	0
LOC107985670	0
ZCCHC5	0
PPATP2	0
LPAR4	0
RPL7P54	0
P2RY10	0
P2RY10P2	0
LOC107985690	0
YWHAQ	10333
GPR174	0
CTHRC1P1	0
KIF4CP	0
ITM2A	0
LOC100420760	0
LOC105373282	0
TBX22	0
CHMP1B2P	0
FAM46D	0
HNRNPH3P1	0
LOC105373418	0
LOC727874	0
HK2P1	4
BRWD3	354
LOC100422286	3
LOC105373283	3
RNU6-493P	0
VDAC1P1	28
RNU6-995P	0
HMGN5	492
SH3BGRL	602
LOC101926982	1
LOC105373284	0
LOC100422471	0
LOC105373285	0
LOC100129843	0
RNU6-974P	0
LOC105373286	0
RPL22P22	0
LOC105373287	0
LOC105373288	0
LOC266683	0
LOC105373419	0
ATG4AP1	0
LOC107985635	0
POU3F4	0
LOC101060113	0
TERF1P4	0
CYLC1	0
RPS6KA6	0
HDX	0
TEX16P	0
RNU4-73P	0
SETP4	0
UBE2DNL	0
APOOL	929
SATL1	17
LOC105369163	17
LOC101928128	0
ZNF711	540
POF1B	13
SFR1P2	0
LOC105373420	26
CHM	783
NDUFA5P7	0
STIP1P3	0
TPMTP4	0
DACH2	0
EEF1A1P29	0
GEMIN8P3	0
FCF1P9	0
COPS8P1	0
LOC100996549	1
KLHL4	18
RPSAP15	27
MRPS22P1	0
LOC100129133	0
CAPZA1P	0
LOC107985713	0
CPXCR1	0
LOC107985653	0
SRIP2	0
LOC102724150	0
LOC105373421	1
TGIF2LX	0
LOC100130134	0
USP12PX	0
RNF19BPX	0
LOC105373292	1
UBE2V1P9	0
RNU6-555P	0
LOC107985700	0
PABPC5-AS1	0
LOC107985643	0
RNU1-5P	0
TAF1B	739
LOC100287033	0
PABPC5	0
SERBP1P4	0
LOC105373293	0
PCDH11X	0
RNU2-26P	0
VDAC1P3	0
EIF4A1P10	19
KRT18P11	0
SNX3P1X	0
LOC105373422	1
RPL26P36	2
LOC401602	0
ST13P18	0
LOC100131340	0
RPL7P55	0
NAP1L3	0
FAM133A	0
RNU6-332P	0
LOC643371	0
LOC107985704	0
GRHL1	368
PAICSP7	0
LOC107985647	0
CCNB1IP1P3	0
LOC107985710	0
CALM1P1	0
RNA5SP510	0
LOC100129001	0
HNRNPDLP3	0
HNRNPDLP1	0
LOC107985852	0
RPS7P13	0
LOC100420872	0
LOC648927	0
RN7SL379P	0
LOC101928508	0
RPS29P28	0
BRDTP1	0
LOC105373294	0
RN7SKP194	0
LOC107985714	0
LOC101929882	0
LOC105373296	0
LOC100130500	0
DIAPH2	781
RPA4	1
NDUFB5P2	0
RN7SL74P	0
DIAPH2-AS1	1
LOC105373297	0
LOC101060152	0
LOC100131072	0
KLF11	492
RPL6P29	0
LOC100420955	0
EEF1A1P15	0
HMGB1P32	0
XRCC6P5	0
B3GNT2P1	0
LOC643605	0
RPSAP8	2
PCDH19	28
TNMD	0
CYS1	32
LOC105373298	0
TSPAN6	663
SRPX2	70
SYTL4	217
LOC442460	4
LOC392508	0
CSTF2	1867
NOX1	7
HNRNPA1P26	0
XKRX	16
RRM2	8443
HNRNPA1P27	0
LOC100132658	1
LOC286453	0
ARL13A	4
TRMT2B	184
TMEM35A	0
CENPI	281
YWHAQP8	0
DRP2	36
TAF7L	42
C2orf48	27
RNU6-934P	0
NANOGNBP3	1
RPL21P132	0
TIMM8A	551
BTK	7
RPL36A-HNRNPH2	471
RPL36A	14044
GLA	589
HNRNPH2	1735
ARMCX4	0
LOC158948	0
ARMCX1	0
ARMCX7P	0
ARMCX6	508
ARMCX3	697
RNU6-30P	0
ARMCX2	1
LOC100420247	0
RNU6-587P	0
LOC100533636	0
TRN-GTT13-1	0
LOC105373424	15
GK4P	0
NXF5	0
ZMAT1	12
RNU6-345P	0
MTND6P13	0
TCEAL2	0
TCEAL6	0
LOC105373299	0
BEX5	0
TCP11X3P	0
LOC101929691	3
TCP11X1	0
NXF2	0
LOC100499471	0
NXF2B	0
TCP11X2	0
TMSB15A	151
FOXN3P1	0
LOC100420162	0
NXF4	2
ARMCX5	377
HPCAL1	1265
ARMCX5-GPRASP2	105
GPRASP1	32
RNU6-589P	0
BEND7P1	0
GPRASP2	28
BHLHB9	65
LINC00630	26
MTND1P32	0
MTND2P2	1
MTCO1P19	2
ODC1	22323
MTCO2P19	0
MTATP6P19	0
MTCO3P19	0
MTND4P32	0
MTND5P26	2
MTND6P32	0
MTCYBP32	1
RAB40AL	1
NUDT19P2	0
BEX1	0
SNORA80B	0
NXF3	2
LOC100128601	0
RPSAP59	0
BEX4	0
TCEAL8	793
LOC100420653	0
TCEAL5	0
BEX2	594
TCEAL7	0
TCEAL9	671
LOC101929715	21
BEX3	889
LL0XNC01-250H12.3	36
RAB40A	39
LOC105373300	0
LOC107983972	3
TCEAL4	751
LOC105373302	0
TCEAL3	0
TCEAL1	0
LOC100130176	0
LOC105373426	3
MORF4L2	10622
MORF4L2-AS1	6
GLRA4	0
TMEM31	2
LOC107985661	0
PLP1	0
RAB9B	1
RNA5SP511	0
ELF2P1	3
LL0XNC01-116E7.2	2
NOL10	2519
LOC644261	0
DPPA3P1	0
TMSB15B	0
H2BFXP	0
LOC107987334	0
H2BFWT	0
H2BFM	2
LOC107985662	0
LOC100101478	0
LOC101060236	0
RN7SL832P	6
SLC25A53	6
ZCCHC18	26
LOC286437	32
FAM199X	1417
ESX1	0
IL1RAPL2	0
PHBP10	0
RPL18AP14	0
TEX13A	0
KCTD9P2	5
ATP6V1C2	50
LOC107985680	0
LOC105373303	0
RNU6-207P	0
NRK	1
LOC105373304	0
LOC105373305	0
SERPINA7	0
LOC100131448	0
MUM1L1	334
LOC107178920	0
LOC107985101	0
RNU7-138P	0
LOC105373306	0
NAP1L4P2	0
SERPINA7P1	0
CXorf57	372
RNF128	202
TBC1D8B	379
RIPPLY1	3
CLDN2	11
MORC4	815
LOC105373428	28
EEF1A1P40	0
RBM41	696
NUP62CL	84
LOC644563	1
PIH1D3	0
MYCLP1	0
DNAJA1P3	0
KRT18P49	0
FRMPD3-AS1	0
FRMPD3	29
PDIA6	2850
LOC105373308	0
PRPS1	4112
TSC22D3	368
NCBP2L	0
MID2	239
LOC101928335	0
LOC105373310	2
NLRP3P1	0
TEX13B	0
VSIG1	7
RNU7-176P	0
PSMD10	1369
ATG4A	445
COL4A6	70
COL4A5	261
IRS4	0
LOC101928358	0
RNU6-309P	0
GUCY2F	4
NXT2	264
LINC01954	0
LOC441511	0
KCNE5	13
PPP6CP	0
ACSL4	2173
LOC105373311	16
RPS5P7	0
TMEM164	359
LOC101928589	10
KCNF1	22
AMMECR1	709
SNORD96B	0
LOC105373312	3
GNG5P2	0
RGAG1	3
TDGF1P3	1
LOC100131200	0
CHRDL1	0
PAK3	0
FCF1P4	0
FLJ33534	0
GLUD1P9	0
CAPN6	99
DCX	0
HMGB1P12	0
LINC00890	0
EIF4BP7	36
RPL18AP15	0
RNA5SP512	0
ALG13	681
TRPC5	1
RPL6P4	0
TRPC5OS	2
ZCCHC16	0
DPRXP7	0
LOC643888	0
LHFPL1	0
HMGB3P30	0
AMOT	130
LOC107985651	0
RN7SL266P	0
C2orf50	14
RNU6-1015P	0
LOC101928437	0
PPIHP2	0
XACT	0
QTRT1P1	0
RNU1-57P	0
LOC102724491	0
RN7SL93P	0
LOC100131029	0
SSU72P1	0
PQLC3	198
HTR2C	0
RPL36AP53	0
SNORA35	0
LOC105373313	0
HSPA8P7	0
LOC105376805	3
ROCK2	1813
IL13RA2	0
RNU6-648P	0
LOC100419790	0
YAP1P2	0
LRCH2	2
TMSB4XP7	0
RBMXL3	0
RPL36P18	0
LUZP4	0
RNU6-1081P	0
LOC107985681	0
LOC100129818	0
LOC105373314	2
PLS3-AS1	2
PLS3	3742
LOC107985682	0
PHF5FP	0
ASS1P5	0
EEF1GP5	0
LOC105373315	0
LOC646050	0
LOC728825	25
DANT2	15
RN7SL712P	0
AKR1B1P8	0
API5P1	5
AGTR2	1
RNU6-154P	0
SLC6A14	1
CT83	0
LOC100422432	0
LOC107985791	0
LOC100462652	0
LOC100506955	0
LOC105373320	0
LOC653155	0
LOC100126447	0
SETP8	0
LOC100420957	0
KLHL13	373
TUBB4BP3	0
RPL12P43	0
LINC00570	0
WDR44	571
DOCK11	50
RBBP8P1	0
IL13RA1	696
LOC101928242	5
ZCCHC12	17
LINC01285	0
LOC159007	0
LOC392529	0
LOC105373429	0
LONRF3	592
LOC727838	0
KIAA1210	1
ARL5AP1	0
NUDT19P1	0
HNRNPA1P28	0
LOC107985644	0
PGRMC1	4127
LOC107985692	6
AKAP17BP	0
E2F6	599
LOC101928336	5
MRPS17P9	0
SLC25A43	265
RNU1-67P	0
RN7SL118P	1
RNY3P16	0
SLC25A5-AS1	6
SLC25A5	6392
LOC107985719	0
CXorf56	1032
RNA5SP84	0
UBE2A	1597
NKRF	835
SEPT6	151
SOWAHD	6
RPL39	10852
SNORA69	0
LOC107985694	1
UPF3B	2373
UPF3BP4	0
GREB1	219
LOC100422368	4
RNF113A	222
NDUFA1	1317
AKAP14	1
NKAP	986
LOC105373323	0
RHOXF1P3	0
RHOXF1P2	0
RHOXF1P1	0
RHOXF1-AS1	2
RHOXF2B	0
RHOXF1	1
LINC01402	0
RHOXF2	0
SFR1P1	0
EEF1A1P30	12
NKAPP1	24
ZBTB33	1617
TMEM255A	1
LOC107985629	0
TRN-GTT4-1	0
TRG-CCC7-1	0
ATP1B4	1
LAMP2	1046
RNU7-68P	0
CUL4B	1450
MCTS1	1195
C1GALT1C1	292
LOC100128546	0
PA2G4P1	0
CT47B1	0
CT47A12	0
RNU2-13P	0
CT47A11	0
CT47A10	0
CT47A9	0
CT47A8	0
CT47A7	0
CT47A6	0
CT47A5	0
CT47A4	0
CT47A3	0
CT47A2	0
RNA5SP85	0
CT47A1	0
LOC105373328	0
LOC100128122	0
GLUD2	16
HSPA8P1	2
TPT1P13	0
LOC102723952	0
LOC101928359	0
RPL3P12	0
RN7SL674P	0
MRRFP1	0
GRIA3	0
LOC107985645	0
TUBB4AP1	0
THOC2	6021
FERP1	259
MEMO1P4	0
RNU7-69P	0
CHCHD2P1	0
XIAP	1046
NTSR2	0
RNU6-122P	0
LOC100422369	2
LOC101928402	8
STAG2	4632
ZIK1P1	0
HSPA8P20	0
NPM1P34	1
TEX13D	0
SH2D1A	0
TENM1	0
CDK8P1	0
LOC105373331	1
RPS26P57	0
TEX13C	0
LOC392536	0
LOC101928495	0
DCAF12L2	0
LOC107985648	0
MTCO1P53	0
MTND4LP1	0
MTND4P24	0
LPIN1	908
OR4W1P	0
DCAF12L1	0
PRR32	0
LOC107985666	0
LOC107985650	0
LOC107985709	0
PNPLA10P	0
LOC105373332	0
LOC100420320	0
LOC105373333	0
LOC100506405	3
ACTRT1	0
LOC100129947	0
BTG3P1	0
LOC100128268	0
RPL7AP72	0
LOC392538	0
LOC107985698	0
KRT18P44	0
LOC107985699	0
RPL32P35	0
LOC101929752	0
LOC392539	0
LOC107985684	0
RPS26P56	0
RNA5SP513	0
SMARCA1	1156
OCRL	932
APLN	25
LOC105373334	0
XPNPEP2	0
SASH3	1
ZDHHC9	851
SALL4P2	0
UTP14A	2194
LOC105373335	1
BCORL1	653
ELF4	651
RAB33A	7
AIFM1	1627
ZNF280C	621
RNU6-1130P	0
RNU1-2	0
LOC105373430	0
SLC25A14	205
GPR119	0
RBMX2	937
LOC100130684	1
FAM45BP	7
LOC105373336	0
ENOX2	477
LOC100130170	1
LOC105373338	0
LINC01201	0
ARHGAP36	0
RN7SL191P	0
OR11Q1P	0
IGSF1	14
OR11N1P	1
OR5AW1P	0
LOC102723546	111
LOC107985705	1
OR5BH1P	0
OR1AA1P	0
MIR3681HG	0
LOC100421910	0
LOC100421039	1
OR13H1	2
OR13K1P	0
OR7L1P	0
OR2AF1P	0
HDGFP1	0
FIRRE	106
MCRIP2P1	21
PNKDP1	0
ST13P1	0
RNA5SP514	0
STK26	1426
FRMD7	0
LOC392543	0
RAP2C	718
RAP2C-AS1	9
MBNL3	395
RNU6-98P	0
HS6ST2	821
HS6ST2-AS1	0
LOC105373433	0
LOC107985691	13
USP26	0
LOC107983959	0
LOC100533716	0
TFDP3	0
RNU1-115P	0
GPC4	312
RNU6-203P	0
GPC3	2
RPS24P19	6
LOC105373432	0
RPSAP63	0
TIMM8BP2	0
LARP1BP3	0
CCDC160	22
LOC402425	0
PHF6	2334
HPRT1	1121
RPL36AP54	0
MIR503HG	3
RNU6-843P	0
LINC00629	4
PLAC1	13
RPL21P133	0
RPS7P12	0
RNU4-44P	0
FAM122B	1575
FAM122C	77
MOSPD1	3723
RNU6-616P	0
LOC105373431	0
LOC340581	1
HMGB3P31	1
SMIM10	395
FAM127C	0
FAM127A	426
FAM127B	875
NCLP2	0
SMIM10L2B	7
LINC00633	0
LOC100287728	0
LOC107985853	0
LOC100419791	0
CT55	0
LOC728470	0
LOC650024	0
LOC100419794	0
ZNF75D	112
LOC101928677	1
LOC105373342	2
ZNF449	220
LOC100506790	0
FAM41C	0
CROCC	356
TRIB2	228
SMIM10L2A	18
RNA5SP515	0
CROCCP1	0
LOC100130607	0
DDX26B-AS1	0
INTS6L	147
LOC100131617	0
SAGE4P	0
SAGE3P	0
SAGE2P	0
CT45A1	0
MGAT2P1	0
MGAT2P2	0
CT45A3	0
CT45A5	0
CT45A6	0
CT45A2	0
CT45A7	0
CT45A8	0
CT45A9	0
LOC100506474	1
CT45A10	1
SAGE1	0
CT45A11P	2
MMGT1	1007
SLC9A6	393
GAPDHP67	0
E2F6P4	0
FHL1	201
MAP7D3	1835
STK24P1	0
LOC105373436	0
ADGRG4	4
BRS3	0
HTATSF1	2163
VGLL1	0
RNU6-320P	0
LINC00892	0
CD40LG	0
ARHGEF6	60
RNU6-972P	0
LOC105373484	0
LOC100422685	0
RPL7P56	0
RANP4	4
RAB28P5	14
RBMX	5372
SNORD61	0
LOC100289184	0
LOC100420958	21
SRRM1P3	2
GPR101	0
LOC105373437	0
RAC1P4	0
ZIC3	0
RN7SL325P	0
ZFYVE9P1	0
RN7SKP31	0
MAGEA13P	0
KRT8P6	0
LINC00889	0
FGF13	0
LOC105373485	0
FGF13-AS1	0
LOC100130620	0
SNURFL	0
SRD5A1P1	0
F9	0
MCF2	5
BCYRN1P1	0
ATP11C	668
RNU6ATAC23P	0
NACAP4	0
CXorf66	0
LOC728660	0
HNRNPA3P3	0
RN7SL727P	0
LOC389895	0
LOC105373343	0
LOC266694	0
RPS17P17	0
SOX3	0
LOC105373344	0
LOC105373438	0
LOC101928833	0
LINC00632	1
CDR1	0
SPANXB1	0
RNU6-3P	0
RPL36AP52	0
LDOC1	0
SPANXC	0
RBMX2P2	0
LOC107985854	0
NDUFB3P5	0
SPANXA2-OT1	0
SPANXA1	0
SPANXA2	0
LOC645188	0
SPANXD	0
MAGEC3	0
MAGEC1	0
LOC100533669	0
LOC392555	0
MFAP2	381
LINC00276	1
LOC100420228	0
MAGEC2	0
LOC100420230	0
LOC100419795	0
RNA5SP516	0
LOC105373345	0
SPANXN4	0
RN7SKP81	0
RN7SKP149	0
PGBD4P6	0
RNU6-1288P	0
MTND1P33	0
MTND2P39	0
SPANXN3	0
MYCLP3	0
SLITRK4	0
HNRNPH1P2	0
SPANXN2	0
UBE2NL	0
RRM2P4	0
HNRNPCP10	0
FAM84A	0
RN7SKP189	0
CYCSP44	0
SPANXN1	0
LOC347422	0
LOC102443352	0
SLITRK2	1
TMEM257	0
LOC107985703	0
NBAS	2277
LOC101928808	0
RNA5SP517	0
ELL2P4	0
LOC100419906	1
CXorf51B	0
RPS26P18	0
CXorf51A	0
LOC101928832	0
LOC100419907	0
LOC105373347	0
LOC105373440	0
LOC101928863	0
DDX1	5417
LOC105373348	0
LOC100287757	0
RNU6-382P	0
LOC105373349	0
FMR1-AS1	3
FMR1	898
FMR1NB	0
FTH1P8	1
LOC100129661	0
RPL7L1P11	0
LINC01804	0
AFF2	0
RN7SKP267	0
LOC107985667	1
IDS	1704
IDS2	2
IDSP1	0
LINC00893	3
CXorf40A	222
LOC101928917	1
MAGEA9B	0
RNU5E-7P	0
HSFX2	0
TMEM185A	103
LOC100420321	0
MAGEA11	0
LOC100420322	0
LOC100420334	0
TMEM185AP1	1
HSFX1	1
MAGEA9	0
MAGEA7P	0
RPLP1P5	0
DUTP4	0
LINC00850	0
MAGEA8-AS1	2
MAGEA8	5
CXorf40B	498
LOC101927685	3
LINC00894	18
LOC643015	1
XRCC6P2	3
LOC105376806	2
MYCNUT	0
MAMLD1	207
MTM1	209
MTMR1	966
CD99L2	66
RNU6-383P	0
HMGB3	1496
RPL19P21	0
GPR50-AS1	0
GPR50	0
MYCNOS	0
LOC286456	0
LOC107985693	2
VMA21	1989
LOC105373367	0
LOC105377213	0
PASD1	0
PRRG3	0
FATE1	0
CNGA2	0
LOC105373368	0
MYCN	0
MAGEA4	1
GABRE	4
LOC105373369	2
RPSAP60	0
MAGEA10-MAGEA5	0
MAGEA5	0
MAGEA10	1
GABRA3	0
RN7SL104P	0
RNU6-764P	0
KRT8P8	0
LOC105373370	0
GABRQ	63
LOC100420250	0
MAGEA3	1635
CSAG2	132
GACAT3	0
MAGEA2B	16
CSAG1	2
MAGEA12	0
CSAG4	0
MAGEA2	1
CSAG3	170
MAGEA6	4
LOC107985638	94
PSMAGEA	0
CETN2	382
LOC105373443	0
NSDHL	449
ZNF185	897
LOC105373372	2
PNMA5	0
LOC100129956	0
PNMA3	0
PNMA6A	0
PNMA6B	0
LOC728307	0
MAGEA1	0
LOC107985855	0
LOC105373373	0
LOC728317	0
LOC105373377	0
ZNF275	181
LOC105373378	0
LOC105373379	0
ZFP92	0
TREX2	4
HAUS7	590
LOC107983954	0
LOC105373444	0
LOC105373381	0
BGN	0
ATP2B3	0
FAM58A	397
LOC105373383	31
KRT18P48	0
LOC105373384	0
DUSP9	223
RPL18AP16	0
RN7SL687P	0
FAM49A	38
PNCK	1
SLC6A8	1424
BCAP31	3376
ABCD1	88
LOC102723591	4
PLXNB3	104
SRPK3	2
IDH3G	1130
SSR4	2692
PDZD4	5
LOC107985806	0
CYCSP45	0
L1CAM	301
LCA10	1
AVPR2	5
ARHGAP4	802
NAA10	2191
RENBP	1
HCFC1	2988
HCFC1-AS1	0
TMEM187	93
ATP13A2	1345
RN7SKP168	0
IRAK1	2959
MECP2	1247
OPN1LW	0
TEX28P2	0
OPN1MW	0
TEX28P1	0
OPN1MW2	0
ZFYVE9P2	0
LOC102030688	0
